id,lang,title,standard_timestamp,event_timestamp_v1,event_timestamp_v2,event_time_start_v1,event_time_end_v1,event_time_start_v2,event_time_end_v2,time_granularity_v1,time_granularity_v2,pseudo_time,pseudo_range_start,pseudo_range_end,pseudo_granularity,pseudo_source_text,is_evaluable_v1,is_evaluable_v2,is_exact_v1,is_exact_v2,is_relaxed_v1,is_relaxed_v2,is_range_hit_v1,is_range_hit_v2,is_anchor_in_gold_range_v1,is_anchor_in_gold_range_v2,is_interval_gold,exact_compare,relaxed_compare,range_compare
gdelt_5a1a2597,en,Australian PM announces intelligence review as country mourns Bondi attack,2025-12-21 14:30:00,2025-12-21 14:30:00,2025-12-21 00:00:00,2025-12-21 00:00:00,2025-12-21 00:00:00,2025-12-21 00:00:00,2025-12-21 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5a98b176,ko,江苏出台21项措施推动游艇业发展 _ 新华网江苏频道,2025-12-16 11:30:00,2025-12-16 11:30:00,2025-12-16 00:00:00,2025-12-16 00:00:00,2025-12-16 00:00:00,2025-12-16 00:00:00,2025-12-16 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5af9f01d,ko,闽浙首条跨省公交线路开通 - 新华网,2025-11-27 11:45:00,2025-11-27 11:45:00,2025-11-27 00:00:00,2025-11-27 00:00:00,2025-11-27 00:00:00,2025-11-27 00:00:00,2025-11-27 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5b2627c7,en,Madagascar President Rajoelina warns of attempted coup – DW – 10 / 12 / 2025,2025-10-12 16:00:00,2025-10-12 16:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,10 / 12 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_5b48fb11,en,Typhoon Podul blows through southern Taiwan leaving one person missing,2025-08-13 19:00:00,2025-08-13 19:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5b52198d,en,Singapore and Shanghai mark 35 years of ties with cultural showcase,2025-10-27 09:45:00,1990-10-27 09:45:00,2025-10-27 00:00:00,1990-10-27 00:00:00,1990-10-27 00:00:00,2025-10-27 00:00:00,2025-10-27 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5b641929,en,"Malaysia king to MPs : National interests over state rights , anti - corruption fight continues",2026-01-19 20:15:00,2026-01-19 20:15:00,2026-01-19 00:00:00,2026-01-19 00:00:00,2026-01-19 00:00:00,2026-01-19 00:00:00,2026-01-19 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5b967055,tr,Grammy 2026 :  Yılın en büyük müzik ödüllerinin favorileri ve ilkleri,2026-02-01 15:00:00,2026-02-01 15:00:00,2026-02-01 00:00:00,2026-02-01 00:00:00,2026-02-01 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,,year,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,year,2026,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_5be07577,en,Finales del torneo de tenis China Open 2025 | Spanish . xinhuanet . com,2025-10-06 15:15:00,2025-10-06 15:15:00,2025-10-06 00:00:00,2025-10-06 00:00:00,2025-10-06 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,,year,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025 |,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_5bfba997,en,Japan deep - sea hunt finds rare earths as it seeks to cut reliance on China,2026-02-02 19:45:00,2026-02-02 19:45:00,2026-02-02 00:00:00,2026-02-02 00:00:00,2026-02-02 00:00:00,2026-02-02 00:00:00,2026-02-02 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5c0b0852,en,US accuses Iran in plot to kill Israeli ambassador in Mexico,2025-11-08 08:30:00,2025-11-08 08:30:00,2025-11-08 00:00:00,2025-11-08 00:00:00,2025-11-08 00:00:00,2025-11-08 00:00:00,2025-11-08 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5c4d2267,en,Malaysia unemployment rate hits 11 - year low amid strengthening ringgit,2026-01-10 11:15:00,2026-11-10 00:00:00,2026-01-01 00:00:00,2026-11-10 00:00:00,2026-11-10 00:00:00,2026-01-01 00:00:00,2026-01-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5c67173f,en,Deep Dive - US seizure of Venezuela president : What it means for smaller countries like Singapore,2026-01-07 11:00:00,2026-01-07 11:00:00,2026-01-07 00:00:00,2026-01-07 00:00:00,2026-01-07 00:00:00,2026-01-07 00:00:00,2026-01-07 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5c706f14,ko,福建浦城 ： 以  大美术  赋能文化兴村 - 新华网,2026-03-22 22:15:00,2026-03-22 22:15:00,2026-03-22 00:00:00,2026-03-22 00:00:00,2026-03-22 00:00:00,2026-03-22 00:00:00,2026-03-22 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5caef907,id,PM Jepang Ishiba Tegaskan Tetap Menjabat Meski Kalah Pemilu – DW – 21 . 07 . 2025,2025-07-21 14:15:00,2025-07-21 14:15:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_5d231625,en,Germany news : Vice Chancellor Klingbeil in China for talks – DW – 11 / 17 / 2025,2025-11-17 17:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,2025-11-17 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,11 / 17 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_5d579426,en,"Man Utd ownership latest : Turki Al - Sheikh tweet ,  drag - along  rights and who could be interested ? ",2025-10-11 13:45:00,2025-10-11 13:45:00,2025-10-11 00:00:00,2025-10-11 00:00:00,2025-10-11 00:00:00,2025-10-11 00:00:00,2025-10-11 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5d629bbc,en,Why Ohio State should feel optimistic in 2026 and what still needs to be fixed,2026-01-16 22:30:00,2026-01-16 00:00:00,2026-01-16 00:00:00,2026-01-16 00:00:00,2026-01-16 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,,year,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,year,in 2026,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_5e1ad10b,zh-cn,2025环塔 | 中国环塔国际拉力赛收官 - 新华网,2025-06-02 14:45:00,2025-06-02 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,,year,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5e20753b,en,  What our fault ?: India expulsion of Pakistanis still splits families | Conflict,2025-12-04 14:30:00,2025-12-04 14:30:00,2025-12-04 00:00:00,2025-12-04 00:00:00,2025-12-04 00:00:00,2025-12-04 00:00:00,2025-12-04 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5e3d8b2f,en,KPop Demon Hunters goes Golden on Billboard with chart - topping hit,2025-08-12 14:00:00,2025-08-12 14:00:00,2025-08-12 00:00:00,2025-08-12 00:00:00,2025-08-12 00:00:00,2025-08-12 00:00:00,2025-08-12 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5e66e32c,tr,Merkelin açık kapı politikasının sonuçları ne oldu ? – DW – 31 . 08 . 2025,2025-08-31 15:00:00,2025-08-31 15:00:00,2025-08-31 00:00:00,2025-08-31 00:00:00,2025-08-31 00:00:00,2025-08-31 00:00:00,2025-08-31 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_5ec4549d,et,ABD ordusu Rus petrol tankerine el koydu – DW – 07 . 01 . 2026,2026-01-08 05:30:00,2026-01-08 05:30:00,2026-01-07 00:00:00,2026-01-08 00:00:00,2026-01-08 00:00:00,2026-01-07 00:00:00,2026-01-07 00:00:00,,day,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,year,2026,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_5ecb3a33,ca,Australia critica a Netanyahu por llamar  débil  a Albanese – DW – 20 / 08 / 2025,2025-08-20 11:45:00,2025-08-20 11:45:00,2025-08-20 00:00:00,2025-08-20 00:00:00,2025-08-20 00:00:00,2025-08-20 00:00:00,2025-08-20 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,20 / 08 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_5ecb846f,en,Battle of the Beanfield : Calls for a public inquiry into violence,2025-06-03 00:15:00,2025-06-03 00:15:00,2025-06-03 00:00:00,2025-06-03 00:00:00,2025-06-03 00:00:00,2025-06-03 00:00:00,2025-06-03 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5edb96be,zh-cn,浙江省浙商涉外法律服务中心启用 - 新华网,2025-11-24 11:15:00,2025-11-24 11:15:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,2025-11-24 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5eece6c4,en,49er offseason project : Restocking their once - powerful receiving corps,2025-11-22 20:00:00,2025-11-22 20:00:00,2025-11-22 00:00:00,2025-11-22 00:00:00,2025-11-22 00:00:00,2025-11-22 00:00:00,2025-11-22 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5f650381,en,Covid Inquiry : Care homes had  fragile  workforce at start of pandemic,2025-07-22 03:15:00,2025-07-22 03:15:00,2025-07-22 00:00:00,2025-07-22 00:00:00,2025-07-22 00:00:00,2025-07-22 00:00:00,2025-07-22 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5fa5f05c,zh-cn,浙江探索全要素OPC社区生态 赋能人工智能  超级个体  创业 - 新华网,2026-03-22 20:15:00,2026-03-22 20:15:00,2026-03-22 00:00:00,2026-03-22 00:00:00,2026-03-22 00:00:00,2026-03-22 00:00:00,2026-03-22 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5fbaf983,en,Critically ill children arrive in Scotland from Gaza,2025-09-16 02:30:00,2025-09-16 02:30:00,2025-09-16 00:00:00,2025-09-16 00:00:00,2025-09-16 00:00:00,2025-09-16 00:00:00,2025-09-16 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5fcac2b4,ur,پاکستان میں مبینہ ٹیکس فراڈ پر گرفتاری سمیت ایف بی آر کے وہ نئے اختیارات جن پر کاروباری افراد فکر مند ہیں,2025-07-20 23:30:00,2025-07-20 23:30:00,2025-07-20 00:00:00,2025-07-20 00:00:00,2025-07-20 00:00:00,2025-07-20 00:00:00,2025-07-20 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_5ff9c9a5,tr,Zayıflama iğnesini bırakanlar dört kat hızla kilo alıyor – DW – 08 . 01 . 2026,2026-01-08 19:45:00,2026-01-08 19:45:00,2026-01-08 00:00:00,2026-01-08 00:00:00,2026-01-08 00:00:00,2026-01-08 00:00:00,2026-01-08 00:00:00,,day,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,year,2026,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_5ffc5f84,en,US politicians attend event to celebrate links to Northern Ireland,2026-03-19 16:30:00,2026-03-19 16:30:00,2026-03-19 00:00:00,2026-03-19 00:00:00,2026-03-19 00:00:00,2026-03-19 00:00:00,2026-03-19 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_608f5d4e,en,Calls for London Aquarium penguins to be released,2025-10-19 23:45:00,2025-10-19 23:45:00,2025-10-19 00:00:00,2025-10-19 00:00:00,2025-10-19 00:00:00,2025-10-19 00:00:00,2025-10-19 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_609f275c,tl,Al Hilal yatoka sare na St Éloi Lupopo – DW – 01 . 12 . 2025,2025-12-01 21:00:00,2025-12-01 21:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_60aa8f77,no,Zelenskyy and Trump talk amid possible Tomahawk delivery – DW – 10 / 12 / 2025,2025-10-13 03:45:00,2025-10-13 03:45:00,2025-12-10 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-12-10 00:00:00,2025-12-10 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,10 / 12 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_618f3784,ur,  زندہ انسانوں کا قبرستان : ٹرمپ دور میں بے دخل کیے گئے افراد پر ایل سلواڈور کی بدنام زمانہ جیل میں کیا گزری ؟ ,2025-08-19 02:45:00,2025-08-19 02:45:00,2025-08-19 00:00:00,2025-08-19 00:00:00,2025-08-19 00:00:00,2025-08-19 00:00:00,2025-08-19 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_61a52209,en,Commentary : There one easy solution to the AI porn problem,2026-01-14 08:00:00,2026-01-14 08:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_624edd00,en,Cinema legend Robert Redford dead at 89,2025-09-17 03:00:00,2025-09-17 03:00:00,2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-17 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_625142a4,ko,云南 ： 奋力开创城市高质量发展新局面 _ 新华网,2025-10-12 11:30:00,2025-10-12 11:30:00,2025-10-12 00:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,2025-10-12 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_629508e1,en,Spinning genocide : How is Israel using US PR firms to frame its Gaza war ? ,2025-10-31 02:30:00,2025-10-31 02:30:00,2025-10-31 00:00:00,2025-10-31 00:00:00,2025-10-31 00:00:00,2025-10-31 00:00:00,2025-10-31 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_62c9dee6,zh-cn,2025  把青春华章写在祖国大地上  大思政课网络主题宣传和互动引导活动在河海大学举行 _ 新华网江苏频道,2025-10-13 15:30:00,2025-10-13 15:30:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,,year,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_62d1e957,tr,İran savaşı : İranda internet erişimi yüzde 1  e düştü,2026-03-11 01:00:00,2026-03-11 01:00:00,2026-03-11 00:00:00,2026-03-11 00:00:00,2026-03-11 00:00:00,2026-03-11 00:00:00,2026-03-11 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_6328eb8c,en,Italy Meloni condemns anti - Olympics protesters in Milan | Olympics News,2026-02-09 02:45:00,2026-02-09 02:45:00,2026-02-09 00:00:00,2026-02-09 00:00:00,2026-02-09 00:00:00,2026-02-09 00:00:00,2026-02-09 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_63537db1,en,"War on Iran : Projectiles strike fuel tankers in Iraqi waters , setting them ablaze",2026-03-12 22:15:00,2026-03-12 22:15:00,2026-03-12 00:00:00,2026-03-12 00:00:00,2026-03-12 00:00:00,2026-03-12 00:00:00,2026-03-12 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_637afc9c,pt,Trump demite  Barbie do ICE  e nomeia senador para o cargo,2026-03-06 06:15:00,2026-03-06 06:15:00,2026-03-01 00:00:00,2026-03-06 00:00:00,2026-03-06 00:00:00,2026-03-01 00:00:00,2026-03-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_63aaf42b,zh-cn,埃文 · 凯尔新书 《 敢为 》 深圳首发 - 新华网,2025-08-17 09:00:00,2025-08-17 09:00:00,2025-08-17 00:00:00,2025-08-17 00:00:00,2025-08-17 00:00:00,2025-08-17 00:00:00,2025-08-17 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_63cf8306,en,"Charlie Kirk shooting suspect not cooperating with authorities , Utah governor says",2025-09-15 08:30:00,2025-09-15 08:30:00,2025-09-15 00:00:00,2025-09-15 00:00:00,2025-09-15 00:00:00,2025-09-15 00:00:00,2025-09-15 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_63e9a7e1,en,Flax : The historic plant making a comeback in Northern Ireland,2025-09-14 16:15:00,2025-09-14 16:15:00,2025-09-14 00:00:00,2025-09-14 00:00:00,2025-09-14 00:00:00,2025-09-14 00:00:00,2025-09-14 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_63ee49c3,en,IN FOCUS : How can we help people with dementia find their way home when they are lost ? ,2025-08-13 06:30:00,2025-08-13 06:30:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_641f1e21,en,Ecuador arrests five for alleged presidential assassination attempt,2025-10-08 10:00:00,2025-10-08 10:00:00,2025-10-08 00:00:00,2025-10-08 00:00:00,2025-10-08 00:00:00,2025-10-08 00:00:00,2025-10-08 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_6463323a,es,Trump afirma que Irán está  negociando seriamente  con EE . UU . ,2026-02-01 17:00:00,2026-02-01 17:00:00,2026-02-01 00:00:00,2026-02-01 00:00:00,2026-02-01 00:00:00,2026-02-01 00:00:00,2026-02-01 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_6480669d,en,"Guardians pitcher Emmanuel Clase used coded language , rigged pitch in playoff game : Feds",2026-02-14 09:15:00,2026-02-14 09:15:00,2026-02-14 00:00:00,2026-02-14 00:00:00,2026-02-14 00:00:00,2026-02-14 00:00:00,2026-02-14 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_64a9032d,en,"Russia - Ukraine war : List of key events , day 1 , 412",2026-01-06 11:30:00,2026-01-06 11:30:00,2026-01-06 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_64d73f83,fa,آتش‌سوزی در قایق‌های جشنواره آتش‌بازی تابستانی در ژاپن,2025-08-06 04:45:00,2025-08-06 04:45:00,2025-08-06 00:00:00,2025-08-06 00:00:00,2025-08-06 00:00:00,2025-08-06 00:00:00,2025-08-06 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_64e45548,ko,中 경제브리핑 ... 싼야 펑황국제공항 제3터미널 정식 개장 - Xinhua,2026-02-08 12:00:00,2026-02-08 12:00:00,2026-02-08 00:00:00,2026-02-08 00:00:00,2026-02-08 00:00:00,2026-02-08 00:00:00,2026-02-08 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_65464f36,en,Trump will be hosted by King at Windsor during second state visit,2025-07-14 08:00:00,2025-07-14 08:00:00,2025-07-14 00:00:00,2025-07-14 00:00:00,2025-07-14 00:00:00,2025-07-14 00:00:00,2025-07-14 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_655f7f5a,en,"Boroughbridge grandmother grows 4 , 000 trees in her back garden",2025-08-04 16:00:00,2025-08-04 16:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_65ad8a26,zh-cn,辽宁朝阳 ： 九九消费季  在北票天鹅湾启动 - 新华网辽宁频道,2025-12-22 10:00:00,2025-12-22 10:00:00,2025-12-22 00:00:00,2025-12-22 00:00:00,2025-12-22 00:00:00,2025-12-22 00:00:00,2025-12-22 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_66c63500,en,"Israeli military prepares to relocate residents to southern Gaza , spokesperson says",2025-08-17 09:30:00,2025-08-17 09:30:00,2025-08-17 00:00:00,2025-08-17 00:00:00,2025-08-17 00:00:00,2025-08-17 00:00:00,2025-08-17 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_67ad5833,ko,"中 , 지난 5년간 수자원 보호에 약 1천200조원 투입 - Xinhua",2026-01-12 10:15:00,2026-01-12 10:15:00,2026-01-12 00:00:00,2026-01-12 00:00:00,2026-01-12 00:00:00,2026-01-12 00:00:00,2026-01-12 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_67b3fca6,es,Niños participan en actividades de verano en Shandong | Spanish . xinhuanet . com,2025-07-06 14:00:00,2025-07-06 14:00:00,2025-07-06 00:00:00,2025-07-06 00:00:00,2025-07-06 00:00:00,2025-07-06 00:00:00,2025-07-06 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_6842bbd1,en,Former North Yorkshire Police officer visits dog unit he set up in 1960s,2025-12-15 19:00:00,2025-12-15 18:27:20,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-15 00:00:00,2025-12-15 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,in 1960s,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_6901193b,el,Η Τουρκία θέλει διαρκή ρόλο στη Γάζα – DW – 13 / 10 / 2025,2025-10-13 20:15:00,2025-10-13 20:15:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,,day,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-12-31 00:00:00,year,13 / 10 / 2025,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_6912bc5a,en,Dont Tell These Australians They Cant Have a Pet Crocodile,2025-07-02 12:30:00,2025-07-02 12:30:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_694a4db5,en,Is the CIA planning to arm Kurdish forces to spark an uprising in Iran ? ,2026-03-04 23:45:00,2026-03-04 23:45:00,2026-03-04 00:00:00,2026-03-04 00:00:00,2026-03-04 00:00:00,2026-03-04 00:00:00,2026-03-04 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_695e13b1,sw,Watu 29 wamefariki katika maandamano dhidi ya serikali Iran – DW – 06 . 01 . 2026,2026-01-06 10:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,2026-01-06 00:00:00,,day,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-12-31 00:00:00,year,2026,1,1,1,1,1,1,1,1,1,1,1,tie,tie,tie
gdelt_698485f4,en,"North Korea Kim Jong Un fires vice premier , publicly rebukes officials | Kim Jong Un News",2026-01-20 15:30:00,2026-01-20 15:30:00,2026-01-20 00:00:00,2026-01-20 00:00:00,2026-01-20 00:00:00,2026-01-20 00:00:00,2026-01-20 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_69c9f198,en,"Highlights : Trump , Putin wrap up Alaska summit with no concrete deal but hint at future talks",2025-08-16 11:45:00,2025-08-16 11:45:00,2025-08-16 00:00:00,2025-08-16 00:00:00,2025-08-16 00:00:00,2025-08-16 00:00:00,2025-08-16 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_6a0f806f,en,"CNA Explains : What are Roblox and Gorebox , and how might they be used for radicalisation ? ",2026-01-28 20:00:00,2026-01-28 20:00:00,2026-01-28 00:00:00,2026-01-28 00:00:00,2026-01-28 00:00:00,2026-01-28 00:00:00,2026-01-28 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_6a1da614,ro,Maia Sandu la Strasbourg : Europa se află în două războaie,2026-01-27 23:45:00,2026-01-27 23:45:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_6a395947,ko,街头艺术点亮新春 雄安街头艺术汇首场演出精彩上演 - 新华网河北频道 - 新华网,2026-02-15 16:45:00,2026-02-15 16:45:00,2026-02-15 00:00:00,2026-02-15 00:00:00,2026-02-15 00:00:00,2026-02-15 00:00:00,2026-02-15 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_6a5404ff,en,"BBC director general : Who are the candidates , and will anybody want the job ? ",2025-11-13 18:15:00,2025-11-13 18:15:00,2025-11-13 00:00:00,2025-11-13 00:00:00,2025-11-13 00:00:00,2025-11-13 00:00:00,2025-11-13 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
gdelt_6a71064f,en,Trump administration opens criminal probe into Fed Chair Jerome Powell,2026-01-12 11:00:00,2026-01-12 11:00:00,2026-01-12 00:00:00,2026-01-12 00:00:00,2026-01-12 00:00:00,2026-01-12 00:00:00,2026-01-12 00:00:00,,day,,,,,,0,0,0,0,0,0,0,0,0,0,0,na,na,na
